R2,MAE,RMSE,protocol,fold,seed,n_test,best_epoch,key,exp,model,n_train,PICP_1sigma,PICP_2sigma,sharpness_mean_sigma,ECE,MCE,NLL
0.9401836395263672,8.068561553955078,11.04239219345174,loco,17,4,580,62.0,E3|PhasePINN|loco|17|4,E3,PhasePINN,,,,,,,
0.9416028376486102,8.217273232839087,10.747676173999823,loco,0,0,557,,E3|GPR|loco|0|0,E3,GPR,3000.0,,,,,,
0.9191810561057937,10.426218153580574,12.643732123175068,loco,0,1,557,,E3|GPR|loco|0|1,E3,GPR,3000.0,,,,,,
0.931776548422848,9.356772033038592,11.616774105893352,loco,0,2,557,,E3|GPR|loco|0|2,E3,GPR,3000.0,,,,,,
0.9733590863598894,5.853370940347052,7.605894022675721,loco,1,0,597,,E3|GPR|loco|1|0,E3,GPR,3000.0,,,,,,
0.9770153838854139,5.529279841103672,7.06471001047821,loco,1,1,597,,E3|GPR|loco|1|1,E3,GPR,3000.0,,,,,,
0.972453755295464,5.951681553432195,7.734048889618765,loco,1,2,597,,E3|GPR|loco|1|2,E3,GPR,3000.0,,,,,,
0.9642780908544237,6.234855092794085,8.436148041375633,loco,2,0,556,,E3|GPR|loco|2|0,E3,GPR,3000.0,,,,,,
0.9663236910175164,6.200238690029866,8.191041085624422,loco,2,1,556,,E3|GPR|loco|2|1,E3,GPR,3000.0,,,,,,
0.9635934888115768,6.458743561806377,8.516602799718296,loco,2,2,556,,E3|GPR|loco|2|2,E3,GPR,3000.0,,,,,,
0.9507300027722972,7.841217829003441,9.921564646463784,loco,3,0,579,,E3|GPR|loco|3|0,E3,GPR,3000.0,,,,,,
0.9417794055173639,8.703454488529273,10.785175472831048,loco,3,1,579,,E3|GPR|loco|3|1,E3,GPR,3000.0,,,,,,
0.9270025639251835,9.184385796462628,12.076544911155905,loco,3,2,579,,E3|GPR|loco|3|2,E3,GPR,3000.0,,,,,,
0.952460963178925,6.760399181447304,9.940160529414529,loco,4,0,1126,,E3|GPR|loco|4|0,E3,GPR,3000.0,,,,,,
0.9378831996215055,7.584542450771308,11.362469947701339,loco,4,1,1126,,E3|GPR|loco|4|1,E3,GPR,3000.0,,,,,,
0.9162630017772055,9.393043366634464,13.192493933938739,loco,4,2,1126,,E3|GPR|loco|4|2,E3,GPR,3000.0,,,,,,
0.9794722069481898,5.261282466818832,7.198565347564178,loco,5,0,560,,E3|GPR|loco|5|0,E3,GPR,3000.0,,,,,,
0.9782372357316702,5.251569627476694,7.411939231762331,loco,5,1,560,,E3|GPR|loco|5|1,E3,GPR,3000.0,,,,,,
0.9763764039379565,5.498502982242755,7.722320551491233,loco,5,2,560,,E3|GPR|loco|5|2,E3,GPR,3000.0,,,,,,
0.9631932146225632,7.444354286284865,9.456071418491797,loco,6,0,465,,E3|GPR|loco|6|0,E3,GPR,3000.0,,,,,,
0.9805655025004908,5.226370643338126,6.871213724752647,loco,6,1,465,,E3|GPR|loco|6|1,E3,GPR,3000.0,,,,,,
0.9629398359715818,7.434730581720031,9.48856348831976,loco,6,2,465,,E3|GPR|loco|6|2,E3,GPR,3000.0,,,,,,
0.9831944253446309,4.898969787476479,6.366119370714207,loco,7,0,373,,E3|GPR|loco|7|0,E3,GPR,3000.0,,,,,,
0.9819754278598615,5.09418702614809,6.592962055612997,loco,7,1,373,,E3|GPR|loco|7|1,E3,GPR,3000.0,,,,,,
-0.004470405923293841,43.52658026001598,49.21717328433771,loco,7,2,373,,E3|GPR|loco|7|2,E3,GPR,3000.0,,,,,,
0.9787616654116023,5.443857973388159,7.397943551512735,loco,8,0,318,,E3|GPR|loco|8|0,E3,GPR,3000.0,,,,,,
0.9762703927615721,5.9356118559542095,7.819807443193245,loco,8,1,318,,E3|GPR|loco|8|1,E3,GPR,3000.0,,,,,,
0.9758502904668896,5.771517456396833,7.888723599469256,loco,8,2,318,,E3|GPR|loco|8|2,E3,GPR,3000.0,,,,,,
0.9344803893287001,10.135840322712,12.961097067551625,loco,9,0,284,,E3|GPR|loco|9|0,E3,GPR,3000.0,,,,,,
0.9673125683738076,7.025001411405191,9.154750399960262,loco,9,1,284,,E3|GPR|loco|9|1,E3,GPR,3000.0,,,,,,
0.970914461154809,6.71826931998731,8.63564272005868,loco,9,2,284,,E3|GPR|loco|9|2,E3,GPR,3000.0,,,,,,
0.8574452649726302,16.10405419386859,20.420649445071557,loco,10,0,228,,E3|GPR|loco|10|0,E3,GPR,3000.0,,,,,,
0.8195888878764537,18.58260240396785,22.972611507109157,loco,10,1,228,,E3|GPR|loco|10|1,E3,GPR,3000.0,,,,,,
0.6533097404883329,26.505731887873242,31.84560811091645,loco,10,2,228,,E3|GPR|loco|10|2,E3,GPR,3000.0,,,,,,
0.9836376328405179,4.6767498847074425,6.066671672918423,loco,11,0,469,,E3|GPR|loco|11|0,E3,GPR,3000.0,,,,,,
0.980793538036432,4.8315360920330885,6.572810480410161,loco,11,1,469,,E3|GPR|loco|11|1,E3,GPR,3000.0,,,,,,
0.9831711784523327,4.627656386256692,6.152537613066354,loco,11,2,469,,E3|GPR|loco|11|2,E3,GPR,3000.0,,,,,,
0.9775321928186904,5.166543801393098,6.736203230133703,loco,12,0,456,,E3|GPR|loco|12|0,E3,GPR,3000.0,,,,,,
0.9755240110755018,5.421007544424866,7.030803515866504,loco,12,1,456,,E3|GPR|loco|12|1,E3,GPR,3000.0,,,,,,
0.972326899283095,5.645230847697566,7.475904572039471,loco,12,2,456,,E3|GPR|loco|12|2,E3,GPR,3000.0,,,,,,
0.9719755028309717,5.432959753906115,7.259620569445115,loco,13,0,463,,E3|GPR|loco|13|0,E3,GPR,3000.0,,,,,,
0.9718909273134054,5.641877399747874,7.270566771649053,loco,13,1,463,,E3|GPR|loco|13|1,E3,GPR,3000.0,,,,,,
0.9722426490272564,5.468674480913823,7.2249362002242465,loco,13,2,463,,E3|GPR|loco|13|2,E3,GPR,3000.0,,,,,,
0.955967357024419,6.108176654842148,8.128677696813293,loco,14,0,462,,E3|GPR|loco|14|0,E3,GPR,3000.0,,,,,,
0.9382637085765649,7.085330862434022,9.625045600640139,loco,14,1,462,,E3|GPR|loco|14|1,E3,GPR,3000.0,,,,,,
0.9468290466225958,6.60379969303824,8.932432660032473,loco,14,2,462,,E3|GPR|loco|14|2,E3,GPR,3000.0,,,,,,
0.8801686237785352,13.089166199706787,16.311099571549274,loco,15,0,583,,E3|GPR|loco|15|0,E3,GPR,3000.0,,,,,,
0.8158931089484964,16.79919755578362,20.217757703310657,loco,15,1,583,,E3|GPR|loco|15|1,E3,GPR,3000.0,,,,,,
0.8680079918220706,14.10206910616194,17.11873951419412,loco,15,2,583,,E3|GPR|loco|15|2,E3,GPR,3000.0,,,,,,
0.27487116935927414,34.61323592705648,38.759203710722154,loco,16,0,583,,E3|GPR|loco|16|0,E3,GPR,3000.0,,,,,,
0.1693940959476955,36.917209545829444,41.482485173339136,loco,16,1,583,,E3|GPR|loco|16|1,E3,GPR,3000.0,,,,,,
0.22969921532362947,35.48255015622381,39.9482197182227,loco,16,2,583,,E3|GPR|loco|16|2,E3,GPR,3000.0,,,,,,
-0.0014409065331055793,39.96055358985741,45.18203215207408,loco,17,0,580,,E3|GPR|loco|17|0,E3,GPR,3000.0,,,,,,
-0.002381635652375591,40.031692723975084,45.20324861921873,loco,17,1,580,,E3|GPR|loco|17|1,E3,GPR,3000.0,,,,,,
-0.0025845685191434598,40.02368384387076,45.20782410238243,loco,17,2,580,,E3|GPR|loco|17|2,E3,GPR,3000.0,,,,,,
0.9838693737983704,4.477421283721924,5.922909447496407,random,0,0,1847,792.0,E1|EnergyPhasePINN|random|0|0,E1,EnergyPhasePINN,,,,,,,
0.9848711490631104,4.346410751342773,5.786611019927577,random,0,1,1847,798.0,E1|EnergyPhasePINN|random|0|1,E1,EnergyPhasePINN,,,,,,,
0.9840654730796814,4.390397071838379,5.931718762347549,random,0,2,1847,800.0,E1|EnergyPhasePINN|random|0|2,E1,EnergyPhasePINN,,,,,,,
0.9837881326675415,4.454383373260498,5.898791897465902,random,0,3,1847,798.0,E1|EnergyPhasePINN|random|0|3,E1,EnergyPhasePINN,,,,,,,
0.9837605357170105,4.460635185241699,5.9867713054753064,random,0,4,1847,572.0,E1|EnergyPhasePINN|random|0|4,E1,EnergyPhasePINN,,,,,,,
0.9824227690696716,4.701619625091553,6.182792953911484,random,0,0,1847,799.0,E1|PhasePINN|random|0|0,E1,PhasePINN,,,,,,,
0.9826710820198059,4.683000564575195,6.193085586525609,random,0,1,1847,787.0,E1|PhasePINN|random|0|1,E1,PhasePINN,,,,,,,
0.9822000861167908,4.611555576324463,6.269313116824451,random,0,2,1847,737.0,E1|PhasePINN|random|0|2,E1,PhasePINN,,,,,,,
0.9813002943992615,4.770172119140625,6.335250196326016,random,0,3,1847,792.0,E1|PhasePINN|random|0|3,E1,PhasePINN,,,,,,,
0.9827461838722229,4.631665229797363,6.170918141807637,random,0,4,1847,798.0,E1|PhasePINN|random|0|4,E1,PhasePINN,,,,,,,
0.9847692615424835,4.36164362194353,5.755328960642948,random,0,0,1847,,E1|GPR|random|0|0,E1,GPR,3000.0,,,,,,
0.9842275427886796,4.472952693042488,5.908418573686159,random,0,1,1847,,E1|GPR|random|0|1,E1,GPR,3000.0,,,,,,
0.9844662276040083,4.349433327175843,5.856651972343864,random,0,2,1847,,E1|GPR|random|0|2,E1,GPR,3000.0,,,,,,
0.7152056694030762,13.101088523864746,24.39587822792446,loco,0,0,523,310.0,E2|EnergyPhasePINN_oldfilter|loco|0|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7045577764511108,11.928144454956055,24.847749285020765,loco,0,1,523,77.0,E2|EnergyPhasePINN_oldfilter|loco|0|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.715099036693573,11.893790245056152,24.40044495223781,loco,0,2,523,100.0,E2|EnergyPhasePINN_oldfilter|loco|0|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7728058099746704,10.101573944091797,21.6477925573815,loco,1,0,524,319.0,E2|EnergyPhasePINN_oldfilter|loco|1|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7773340940475464,9.38644790649414,21.43097411718208,loco,1,1,524,82.0,E2|EnergyPhasePINN_oldfilter|loco|1|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7777382135391235,9.352092742919922,21.41151851224009,loco,1,2,524,161.0,E2|EnergyPhasePINN_oldfilter|loco|1|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7056838870048523,14.365367889404297,24.9871011645884,loco,2,0,591,317.0,E2|EnergyPhasePINN_oldfilter|loco|2|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.690407931804657,13.71314811706543,25.62735436021257,loco,2,1,591,81.0,E2|EnergyPhasePINN_oldfilter|loco|2|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7017613649368286,13.637943267822266,25.153056862561456,loco,2,2,591,108.0,E2|EnergyPhasePINN_oldfilter|loco|2|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7720003128051758,8.161669731140137,20.14839130350462,loco,3,0,483,287.0,E2|EnergyPhasePINN_oldfilter|loco|3|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7978363037109375,7.886221885681152,18.97251188628935,loco,3,1,483,79.0,E2|EnergyPhasePINN_oldfilter|loco|3|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7881451845169067,7.963022232055664,19.421933923633464,loco,3,2,483,183.0,E2|EnergyPhasePINN_oldfilter|loco|3|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.788074254989624,12.866290092468262,20.828766019533763,loco,4,0,1114,227.0,E2|EnergyPhasePINN_oldfilter|loco|4|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.8163605332374573,8.198188781738281,19.38896925847916,loco,4,1,1114,89.0,E2|EnergyPhasePINN_oldfilter|loco|4|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7827771902084351,13.941234588623047,21.087464341256158,loco,4,2,1114,74.0,E2|EnergyPhasePINN_oldfilter|loco|4|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6987468600273132,16.020639419555664,27.82686602289683,loco,5,0,587,267.0,E2|EnergyPhasePINN_oldfilter|loco|5|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6971919536590576,15.868675231933594,27.898587361330904,loco,5,1,587,90.0,E2|EnergyPhasePINN_oldfilter|loco|5|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6867685317993164,17.101320266723633,28.374694553697402,loco,5,2,587,74.0,E2|EnergyPhasePINN_oldfilter|loco|5|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6817566156387329,16.61458969116211,28.210463683365234,loco,6,0,497,263.0,E2|EnergyPhasePINN_oldfilter|loco|6|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6816263198852539,15.767721176147461,28.21624089066437,loco,6,1,497,85.0,E2|EnergyPhasePINN_oldfilter|loco|6|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6772318482398987,15.626697540283203,28.41030421769868,loco,6,2,497,74.0,E2|EnergyPhasePINN_oldfilter|loco|6|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.9528809189796448,6.459486961364746,9.775124286144413,loco,7,0,310,263.0,E2|EnergyPhasePINN_oldfilter|loco|7|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.9517290592193604,6.274636745452881,9.89388507068847,loco,7,1,310,86.0,E2|EnergyPhasePINN_oldfilter|loco|7|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.9638270735740662,5.86681604385376,8.564770474094784,loco,7,2,310,126.0,E2|EnergyPhasePINN_oldfilter|loco|7|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6114588379859924,18.051816940307617,32.10350653489331,loco,8,0,333,227.0,E2|EnergyPhasePINN_oldfilter|loco|8|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.5977087020874023,18.752613067626953,32.666625146125824,loco,8,1,333,86.0,E2|EnergyPhasePINN_oldfilter|loco|8|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.5845611095428467,18.2714786529541,33.19613345507557,loco,8,2,333,72.0,E2|EnergyPhasePINN_oldfilter|loco|8|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.5968920588493347,16.631282806396484,32.37101432391909,loco,9,0,286,214.0,E2|EnergyPhasePINN_oldfilter|loco|9|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.5951000452041626,17.118513107299805,32.44288664028969,loco,9,1,286,86.0,E2|EnergyPhasePINN_oldfilter|loco|9|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.5541967749595642,17.976890563964844,34.04216888941291,loco,9,2,286,66.0,E2|EnergyPhasePINN_oldfilter|loco|9|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.492695152759552,26.680065155029297,39.49630217807975,loco,10,0,264,292.0,E2|EnergyPhasePINN_oldfilter|loco|10|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.4414847493171692,26.158588409423828,41.441880306754605,loco,10,1,264,79.0,E2|EnergyPhasePINN_oldfilter|loco|10|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.4625646471977234,27.8291015625,40.65229251492159,loco,10,2,264,71.0,E2|EnergyPhasePINN_oldfilter|loco|10|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6676126718521118,16.236257553100586,27.988680049932686,loco,11,0,508,185.0,E2|EnergyPhasePINN_oldfilter|loco|11|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6606287360191345,16.74371337890625,28.281191729912347,loco,11,1,508,85.0,E2|EnergyPhasePINN_oldfilter|loco|11|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6608923673629761,15.543282508850098,28.27020243477441,loco,11,2,508,72.0,E2|EnergyPhasePINN_oldfilter|loco|11|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6321283578872681,15.437031745910645,27.859921606738123,loco,12,0,490,208.0,E2|EnergyPhasePINN_oldfilter|loco|12|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6285949945449829,16.10955238342285,27.993396525313564,loco,12,1,490,91.0,E2|EnergyPhasePINN_oldfilter|loco|12|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6201254725456238,16.308622360229492,28.3107785676316,loco,12,2,490,73.0,E2|EnergyPhasePINN_oldfilter|loco|12|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6614550352096558,14.881705284118652,25.567069617539765,loco,13,0,495,195.0,E2|EnergyPhasePINN_oldfilter|loco|13|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6550755500793457,15.161643028259277,25.806838627035955,loco,13,1,495,89.0,E2|EnergyPhasePINN_oldfilter|loco|13|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6561740636825562,14.994525909423828,25.765709094389752,loco,13,2,495,73.0,E2|EnergyPhasePINN_oldfilter|loco|13|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.7034757137298584,12.155043601989746,21.320623108309064,loco,14,0,492,191.0,E2|EnergyPhasePINN_oldfilter|loco|14|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6744368076324463,12.790740013122559,22.34021907196959,loco,14,1,492,90.0,E2|EnergyPhasePINN_oldfilter|loco|14|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6806455254554749,13.67391586303711,22.126171016415295,loco,14,2,492,73.0,E2|EnergyPhasePINN_oldfilter|loco|14|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6908888816833496,13.947089195251465,26.881844150315935,loco,15,0,616,198.0,E2|EnergyPhasePINN_oldfilter|loco|15|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6858745813369751,14.539457321166992,27.099001752760078,loco,15,1,616,90.0,E2|EnergyPhasePINN_oldfilter|loco|15|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6757655143737793,14.460721969604492,27.5315958406201,loco,15,2,616,64.0,E2|EnergyPhasePINN_oldfilter|loco|15|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6700954437255859,14.54561710357666,27.01098296403879,loco,16,0,601,248.0,E2|EnergyPhasePINN_oldfilter|loco|16|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6626071929931641,14.581600189208984,27.315816088737858,loco,16,1,601,88.0,E2|EnergyPhasePINN_oldfilter|loco|16|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6468535661697388,14.541135787963867,27.946257104177878,loco,16,2,601,70.0,E2|EnergyPhasePINN_oldfilter|loco|16|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6271655559539795,15.29248332977295,28.473437328513416,loco,17,0,585,323.0,E2|EnergyPhasePINN_oldfilter|loco|17|0,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6314861178398132,16.318925857543945,28.307976839300526,loco,17,1,585,88.0,E2|EnergyPhasePINN_oldfilter|loco|17|1,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.6121481657028198,18.172834396362305,29.04121784609549,loco,17,2,585,76.0,E2|EnergyPhasePINN_oldfilter|loco|17|2,E2,EnergyPhasePINN_oldfilter,,,,,,,
0.9801939129829407,4.837908744812012,6.259186059363663,loco,0,0,557,255.0,E4|EnergyPhasePINN|loco|0|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9840415716171265,4.3428754806518555,5.618415199633144,loco,0,1,557,104.0,E4|EnergyPhasePINN|loco|0|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.96389240026474,6.661742687225342,8.451192412804373,loco,0,2,557,60.0,E4|EnergyPhasePINN|loco|0|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9753356575965881,5.577481746673584,7.318305686018703,loco,1,0,597,198.0,E4|EnergyPhasePINN|loco|1|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9054127335548401,11.416609764099121,14.331514878950722,loco,1,1,597,35.0,E4|EnergyPhasePINN|loco|1|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9797671437263489,4.947582244873047,6.6283359405893565,loco,1,2,597,65.0,E4|EnergyPhasePINN|loco|1|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9671560525894165,6.329914569854736,8.089183093346064,loco,2,0,556,98.0,E4|EnergyPhasePINN|loco|2|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.8360201716423035,14.95037841796875,18.074740898417378,loco,2,1,556,34.0,E4|EnergyPhasePINN|loco|2|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9712706804275513,5.807494163513184,7.565531225619922,loco,2,2,556,110.0,E4|EnergyPhasePINN|loco|2|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9691465497016907,5.92075252532959,7.85128847469577,loco,3,0,579,93.0,E4|EnergyPhasePINN|loco|3|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.861209511756897,12.578164100646973,16.652091303358585,loco,3,1,579,34.0,E4|EnergyPhasePINN|loco|3|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9747665524482727,5.2974772453308105,7.100309725171106,loco,3,2,579,70.0,E4|EnergyPhasePINN|loco|3|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.747306227684021,17.834556579589844,22.917405143167795,loco,4,0,1126,133.0,E4|EnergyPhasePINN|loco|4|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9314140677452087,8.917488098144531,11.939486193568225,loco,4,1,1126,419.0,E4|EnergyPhasePINN|loco|4|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.7176562547683716,16.98955726623535,24.22463764120438,loco,4,2,1126,52.0,E4|EnergyPhasePINN|loco|4|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9689673781394958,6.783918857574463,8.850831987314853,loco,5,0,560,123.0,E4|EnergyPhasePINN|loco|5|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9685328602790833,6.820768356323242,8.912578275318085,loco,5,1,560,71.0,E4|EnergyPhasePINN|loco|5|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9664704203605652,7.614565372467041,9.2000248452556,loco,5,2,560,36.0,E4|EnergyPhasePINN|loco|5|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9801027178764343,5.337756156921387,6.952543701561259,loco,6,0,465,130.0,E4|EnergyPhasePINN|loco|6|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9774488210678101,5.521596908569336,7.401699551454382,loco,6,1,465,101.0,E4|EnergyPhasePINN|loco|6|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9713085889816284,6.852616786956787,8.348774400867592,loco,6,2,465,36.0,E4|EnergyPhasePINN|loco|6|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9838314652442932,4.9590911865234375,6.244300074207521,loco,7,0,373,168.0,E4|EnergyPhasePINN|loco|7|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9834529161453247,4.893517017364502,6.316967280472378,loco,7,1,373,67.0,E4|EnergyPhasePINN|loco|7|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9550554752349854,8.242774963378906,10.410856493217226,loco,7,2,373,35.0,E4|EnergyPhasePINN|loco|7|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9841375350952148,4.791073799133301,6.393463921882265,loco,8,0,318,128.0,E4|EnergyPhasePINN|loco|8|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9796828627586365,5.303016185760498,7.235728720114096,loco,8,1,318,67.0,E4|EnergyPhasePINN|loco|8|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9611256122589111,8.06192684173584,10.008811501782949,loco,8,2,318,33.0,E4|EnergyPhasePINN|loco|8|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9848856925964355,4.74612283706665,6.225156924556325,loco,9,0,284,128.0,E4|EnergyPhasePINN|loco|9|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9837628602981567,4.876573085784912,6.452248576134712,loco,9,1,284,282.0,E4|EnergyPhasePINN|loco|9|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9606837034225464,7.781806945800781,10.040203151395348,loco,9,2,284,37.0,E4|EnergyPhasePINN|loco|9|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9650787711143494,8.2802734375,10.10702727943514,loco,10,0,228,178.0,E4|EnergyPhasePINN|loco|10|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9836136102676392,5.225655555725098,6.923418755528536,loco,10,1,228,207.0,E4|EnergyPhasePINN|loco|10|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.968488872051239,7.3244733810424805,9.600874352374273,loco,10,2,228,35.0,E4|EnergyPhasePINN|loco|10|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9771407246589661,5.6941938400268555,7.170648873095828,loco,11,0,469,151.0,E4|EnergyPhasePINN|loco|11|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9794130325317383,5.226431846618652,6.804925189591543,loco,11,1,469,92.0,E4|EnergyPhasePINN|loco|11|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9557933807373047,8.291613578796387,9.97173970034152,loco,11,2,469,39.0,E4|EnergyPhasePINN|loco|11|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9754392504692078,5.377790451049805,7.042969833263921,loco,12,0,456,172.0,E4|EnergyPhasePINN|loco|12|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9725026488304138,5.663023471832275,7.452128409687575,loco,12,1,456,63.0,E4|EnergyPhasePINN|loco|12|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9505298733711243,8.130302429199219,9.995541532348428,loco,12,2,456,35.0,E4|EnergyPhasePINN|loco|12|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9710670113563538,5.7363600730896,7.376355321455789,loco,13,0,463,117.0,E4|EnergyPhasePINN|loco|13|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9634789228439331,6.23296594619751,8.287367378658175,loco,13,1,463,80.0,E4|EnergyPhasePINN|loco|13|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9602625966072083,7.164557933807373,8.644595236009238,loco,13,2,463,35.0,E4|EnergyPhasePINN|loco|13|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9394373297691345,7.509827136993408,9.53311809305706,loco,14,0,462,125.0,E4|EnergyPhasePINN|loco|14|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.8631492853164673,10.894980430603027,14.330326622530222,loco,14,1,462,62.0,E4|EnergyPhasePINN|loco|14|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9035418033599854,9.890645980834961,12.031010930051698,loco,14,2,462,34.0,E4|EnergyPhasePINN|loco|14|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9747424125671387,5.690398693084717,7.488482469094884,loco,15,0,583,147.0,E4|EnergyPhasePINN|loco|15|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9731577038764954,6.028793811798096,7.7198315067384495,loco,15,1,583,147.0,E4|EnergyPhasePINN|loco|15|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9387719035148621,9.233470916748047,11.659322625142012,loco,15,2,583,38.0,E4|EnergyPhasePINN|loco|15|2,E4,EnergyPhasePINN,3000.0,,,,,,
0.9777892827987671,5.285134315490723,6.783421884969445,loco,16,0,583,141.0,E4|EnergyPhasePINN|loco|16|0,E4,EnergyPhasePINN,3000.0,,,,,,
0.9790282845497131,5.245407581329346,6.591500861409109,loco,16,1,583,121.0,E4|EnergyPhasePINN|loco|16|1,E4,EnergyPhasePINN,3000.0,,,,,,
0.9429585933685303,8.33326244354248,10.870820042368225,loco,16,2,583,38.0,E4|EnergyPhasePINN|loco|16|2,E4,EnergyPhasePINN,3000.0,,,,,,
